11,10,1905,28861,342244.62
11,10,1902,33592,410905.99
11,10,1903,31975,387825.81
11,10,1900,37301,464048.06
11,10,1901,36359,448198.68
11,10,2200,21986,255001.78
11,10,2201,20908,242489.08
11,10,2202,19138,221383.85
11,10,2203,17906,207492.04
11,10,2204,16714,192641.59
11,10,2205,15575,179475.48
11,10,1502,31999,407667.45
11,10,1503,30937,396624.32
11,10,1500,32328,405797.27
11,10,2,7696,88264.44
11,10,1504,30226,379575.45
11,10,1505,28342,352922.62
11,10,504,2498,26889.68
11,10,505,2755,28645.4
11,10,502,1250,13601.25
11,10,503,1915,20952.57
11,10,500,1132,12823.24
11,10,501,1165,12454.15
11,10,402,1415,16850.45
11,10,1104,26642,316087.85
11,10,1105,26283,310303.06
11,10,1102,22793,268000.88
11,10,1103,24464,289161.89
11,10,1100,21841,256518.36
11,10,1101,22908,269017.06
11,10,2103,23418,270900.1
11,10,2102,23658,274064.21
11,10,2101,24499,283299.46
11,10,2100,25300,292155.52
11,10,2105,21768,252869.06
11,10,2104,22888,266594.58
11,10,605,7177,74578.75
11,10,604,6201,64925.76
11,10,601,3027,31115.18
11,10,600,2622,26834.78
11,10,603,4920,52452.21
11,10,602,3932,40416.28
11,10,1205,26174,306551.74
11,10,1204,27350,322222.4
11,10,1201,27734,329062.99
11,10,1200,26520,315983.64
11,10,1203,26984,321032.17
11,10,1202,26509,312090.3
11,10,1,8457,96506.1
11,10,5,5590,63808.33
11,10,201,2755,32063.17
11,10,200,3018,35159.46
11,10,203,2357,27375.84
11,10,202,2525,29351.76
11,10,205,2116,25035.85
11,10,204,2341,27410.88
11,10,1501,32273,408233.54
11,10,1805,38599,483761.73
11,10,1804,39988,502557.74
11,10,1803,37944,480490.6
11,10,1802,38338,484971.59
11,10,1801,39367,499097.53
11,10,1800,37649,478498.57
11,10,1601,28195,363060.76
11,10,1600,28917,374168.39
11,10,1603,27668,348485.73
11,10,1602,27072,342299.77
11,10,1605,27762,346611.99
11,10,1604,27576,345984.08
11,10,2002,26112,300556.41
11,10,2003,25277,291762.96
11,10,2000,28410,329121.6
11,10,2001,27700,320049.23
11,10,2004,24823,285505.32
11,10,2005,24684,284721.54
11,10,803,17824,211167.89
11,10,802,17458,206692.49
11,10,801,17543,211117.04
11,10,800,17196,208237.46
11,10,805,18577,212672.41
11,10,804,18854,219970.52
11,13,1304,8860,85227.35
11,13,1305,8829,83959.41
11,13,1300,8361,79957.96
11,13,1301,8367,80049.06
11,13,1302,8279,79329.56
11,13,1303,8448,80907.06
11,13,0,5622,53936.11
11,13,405,1509,13878.94
11,13,404,1378,12704.29
11,13,403,1533,14118.89
11,13,4,4126,39228.9
11,13,401,1632,15170.52
11,13,400,1652,15299.94
11,13,1700,9310,100762.31
11,13,1701,9600,104224.13
11,13,1702,9764,104646.98
11,13,1703,10214,109762.39
11,13,1704,10441,112519.12
11,13,1705,10544,111892.12
11,13,704,10903,111433.59
11,13,705,10787,109508.93
11,13,700,10738,98505.41
11,13,701,9368,88837.19
11,13,702,10959,106786.25
11,13,703,11201,113324.73
11,13,2301,6973,66077.32
11,13,2300,7510,71461.85
11,13,2303,6185,60086.23
11,13,2302,6550,62525.02
11,13,2305,5385,51577.58
11,13,2304,5688,54092.47
11,13,3,4461,42144.49
11,13,1403,9247,90677.97
11,13,1402,9063,88865.74
11,13,1401,8555,83186.46
11,13,1400,8522,81755.98
11,13,1405,9704,96087.79
11,13,1404,9728,96306.53
11,13,300,1801,16742.83
11,13,301,1768,16312.69
11,13,302,1610,15009.35
11,13,303,1617,14890.0
11,13,304,1554,14479.56
11,13,305,1481,13845.5
11,13,102,3079,28889.45
11,13,103,3171,30138.89
11,13,100,3822,36349.14
11,13,101,3496,32846.65
11,13,104,2940,28127.26
11,13,105,2625,25141.46
11,13,902,8136,78532.54
11,13,903,8212,80287.14
11,13,900,8151,77501.56
11,13,901,7891,75784.1
11,13,904,8361,81166.35
11,13,905,8380,79472.1
11,13,1005,8645,82982.05
11,13,1004,8445,83475.58
11,13,1003,8108,80046.9
11,13,1002,7867,76627.33
11,13,1001,7531,72318.55
11,13,1000,7429,70283.58
11,13,1904,9763,99576.39
11,13,1905,9558,95918.95
11,13,1902,9795,99549.45
11,13,1903,9690,97787.7
11,13,1900,10419,106874.96
11,13,1901,9817,101048.45
11,13,2200,8411,81338.04
11,13,2201,7855,75459.15
11,13,2202,7610,73149.5
11,13,2203,7351,70520.28
11,13,2204,6913,65537.47
11,13,2205,7235,68781.79
11,13,1502,9421,96267.52
11,13,1503,9093,92002.62
11,13,1500,9661,97657.82
11,13,2,4840,45831.37
11,13,1504,9241,94226.94
11,13,1505,8884,90577.98
11,13,504,2785,26362.31
11,13,505,2664,23973.26
11,13,502,1716,15608.73
11,13,503,1880,17011.51
11,13,500,1217,10978.52
11,13,501,1378,12571.95
11,13,402,1516,14133.2
11,13,1104,8270,81000.63
11,13,1105,8022,77379.31
11,13,1102,8169,80947.61
11,13,1103,8144,81212.31
11,13,1100,7603,72647.96
11,13,1101,7681,75304.75
11,13,2103,8361,81080.92
11,13,2102,8410,81223.1
11,13,2101,8540,82092.24
11,13,2100,8795,85183.61
11,13,2105,7971,76421.45
11,13,2104,8083,78144.37
11,13,605,12163,108729.98
11,13,604,9175,83762.42
11,13,601,4627,43212.15
11,13,600,2785,24646.22
11,13,603,6703,62086.05
11,13,602,5709,52243.79
11,13,1205,8634,81773.13
11,13,1204,8642,83817.81
11,13,1201,7826,75403.56
11,13,1200,7786,75303.28
11,13,1203,8396,81355.64
11,13,1202,8273,80510.11
11,13,1,5255,50184.84
11,13,5,3883,36980.23
11,13,201,2261,21349.35
11,13,200,2411,23112.17
11,13,203,2003,18954.32
11,13,202,2156,20082.69
11,13,205,1831,17137.1
11,13,204,1899,17816.3
11,13,1501,9488,97136.31
11,13,1805,10746,108776.34
11,13,1804,10678,109795.43
11,13,1803,10797,111658.15
11,13,1802,10771,111689.09
11,13,1801,10984,115707.36
11,13,1800,10810,115347.53
11,13,1601,8906,97222.59
11,13,1600,9084,98221.3
11,13,1603,8735,93814.49
11,13,1602,8877,96338.51
11,13,1605,8723,96836.42
11,13,1604,8691,92792.55
11,13,2002,9175,89570.27
11,13,2003,8738,84959.95
11,13,2000,9424,92456.71
11,13,2001,8971,87743.12
11,13,2004,8722,83838.86
11,13,2005,8740,84493.4
11,13,803,8615,84904.6
11,13,802,9053,88965.52
11,13,801,9349,93655.46
11,13,800,10861,111071.23
11,13,805,8932,85232.67
11,13,804,8984,88100.58
11,12,1304,2265,34968.31
11,12,1305,2119,33280.96
11,12,1300,1946,30190.19
11,12,1301,2068,32105.52
11,12,1302,2111,32853.49
11,12,1303,2142,33368.07
11,12,0,2623,42791.88
11,12,405,338,5339.08
11,12,404,369,5897.59
11,12,403,515,8397.87
11,12,4,1979,31575.87
11,12,401,687,11584.79
11,12,400,692,11746.73
11,12,1700,2996,50996.24
11,12,1701,3189,55060.31
11,12,1702,3259,55950.39
11,12,1703,3297,55826.99
11,12,1704,3282,54953.57
11,12,1705,3280,54542.26
11,12,704,1626,25937.66
11,12,705,1401,22129.13
11,12,700,1108,16520.76
11,12,701,1318,20252.27
11,12,702,1431,22374.56
11,12,703,1679,27615.54
11,12,2301,3142,50997.21
11,12,2300,3275,53258.06
11,12,2303,2925,47728.61
11,12,2302,2952,47828.09
11,12,2305,2611,42228.88
11,12,2304,2742,44547.47
11,12,3,2133,34454.6
11,12,1403,2424,38635.06
11,12,1402,2300,36446.73
11,12,1401,2144,33766.01
11,12,1400,2145,33371.75
11,12,1405,2385,38686.78
11,12,1404,2426,38959.0
11,12,300,818,13362.58
11,12,301,740,12237.95
11,12,302,689,11397.22
11,12,303,639,10311.54
11,12,304,693,11357.93
11,12,305,658,10685.17
11,12,102,1513,24948.83
11,12,103,1389,22619.47
11,12,100,1780,28479.23
11,12,101,1642,26626.98
11,12,104,1340,22055.09
11,12,105,1218,20013.09
11,12,902,1679,26332.13
11,12,903,1802,28399.6
11,12,900,1629,25288.39
11,12,901,1589,24730.55
11,12,904,1921,29354.23
11,12,905,1727,25762.99
11,12,1005,1894,28253.63
11,12,1004,1925,29086.38
11,12,1003,1972,30314.6
11,12,1002,1796,27677.33
11,12,1001,1640,25167.9
11,12,1000,1758,26584.77
11,12,1904,3820,61570.64
11,12,1905,3675,59711.86
11,12,1902,3802,61746.21
11,12,1903,3790,61917.77
11,12,1900,3837,62257.96
11,12,1901,3775,61122.21
11,12,2200,3530,56958.31
11,12,2201,3540,57230.85
11,12,2202,3389,54807.44
11,12,2203,3262,53222.01
11,12,2204,3059,49769.33
11,12,2205,3019,49573.29
11,12,1502,2540,41127.34
11,12,1503,2795,45648.97
11,12,1500,2593,42380.56
11,12,2,2261,36640.4
11,12,1504,2623,43009.61
11,12,1505,2504,40384.29
11,12,504,285,4347.17
11,12,505,295,4407.8
11,12,502,267,4216.24
11,12,503,263,4229.28
11,12,500,297,4659.52
11,12,501,264,4027.34
11,12,402,543,8893.3
11,12,1104,2038,31480.42
11,12,1105,1963,30642.64
11,12,1102,2009,31074.33
11,12,1103,1919,29802.93
11,12,1100,1775,27504.03
11,12,1101,1892,29216.53
11,12,2103,3388,54761.48
11,12,2102,3452,54766.16
11,12,2101,3634,58323.27
11,12,2100,3597,57939.93
11,12,2105,3359,53876.69
11,12,2104,3351,53957.33
11,12,605,1248,18214.63
11,12,604,1241,18132.83
11,12,601,508,7623.68
11,12,600,402,5904.77
11,12,603,1019,14937.58
11,12,602,871,12924.13
11,12,1205,1997,30358.32
11,12,1204,2179,33343.48
11,12,1201,2103,33001.28
11,12,1200,2051,31813.84
11,12,1203,2105,32922.9
11,12,1202,2002,31108.19
11,12,1,2498,40514.31
11,12,5,1815,29363.16
11,12,201,1111,18380.05
11,12,200,1131,18371.74
11,12,203,942,15524.96
11,12,202,1001,16494.53
11,12,205,806,13125.15
11,12,204,899,14673.72
11,12,1501,2569,42151.74
11,12,1805,3830,62446.31
11,12,1804,3815,61886.83
11,12,1803,3873,63000.43
11,12,1802,3558,58190.29
11,12,1801,3662,60961.43
11,12,1800,3648,61007.81
11,12,1601,2640,44794.2
11,12,1600,2604,43161.23
11,12,1603,2667,45342.69
11,12,1602,2622,44024.48
11,12,1605,2676,44997.17
11,12,1604,2639,43628.31
11,12,2002,3756,59816.91
11,12,2003,3651,58492.53
11,12,2000,3780,60804.23
11,12,2001,3913,62798.59
11,12,2004,3667,59117.24
11,12,2005,3617,57358.91
11,12,803,1871,29225.4
11,12,802,1654,26004.74
11,12,801,1507,24255.47
11,12,800,1671,26582.29
11,12,805,1760,26425.61
11,12,804,1918,29047.92
11,14,1304,5350,93016.09
11,14,1305,5319,91738.42
11,14,1300,5429,95145.13
11,14,1301,5318,92782.91
11,14,1302,5448,95558.52
11,14,1303,5420,94345.68
11,14,0,4180,72849.21
11,14,405,707,11780.39
11,14,404,681,11066.05
11,14,403,830,13308.02
11,14,4,2928,49200.87
11,14,401,1174,18504.88
11,14,400,1175,18858.67
11,14,1700,5421,95707.45
11,14,1701,6109,108538.82
11,14,1702,6528,116637.73
11,14,1703,6795,120640.72
11,14,1704,6801,119958.62
11,14,1705,6706,117915.83
11,14,704,6725,120250.93
11,14,705,6339,116642.28
11,14,700,5108,85109.67
11,14,701,6032,103293.96
11,14,702,6566,114942.94
11,14,703,7270,131544.59
11,14,2301,5933,104707.41
11,14,2300,6398,111854.65
11,14,2303,5287,93238.11
11,14,2302,5391,94468.3
11,14,2305,4433,76196.75
11,14,2304,4564,78801.54
11,14,3,3167,52976.18
11,14,1403,5573,97424.09
11,14,1402,5388,94228.58
11,14,1401,5439,94938.82
11,14,1400,5394,94054.15
11,14,1405,5409,94192.42
11,14,1404,5423,94466.89
11,14,300,1275,19949.95
11,14,301,1243,20189.39
11,14,302,1048,16961.72
11,14,303,1084,17507.01
11,14,304,996,16456.55
11,14,305,1021,17152.25
11,14,102,2288,38232.92
11,14,103,2200,36543.99
11,14,100,2811,47385.79
11,14,101,2508,42005.08
11,14,104,2064,34071.59
11,14,105,1979,32708.18
11,14,902,5791,113472.64
11,14,903,5880,112691.01
11,14,900,5834,115469.61
11,14,901,6052,119393.05
11,14,904,5960,109883.97
11,14,905,5318,98073.08
11,14,1005,5028,89200.05
11,14,1004,5340,94676.9
11,14,1003,5309,95873.18
11,14,1002,5237,95032.51
11,14,1001,5290,96390.26
11,14,1000,5180,95155.99
11,14,1904,8188,140695.84
11,14,1905,7939,134526.07
11,14,1902,7871,134390.03
11,14,1903,8095,138465.2
11,14,1900,8183,140283.3
11,14,1901,8000,138070.83
11,14,2200,7945,133646.32
11,14,2201,7838,133100.61
11,14,2202,7432,127885.67
11,14,2203,6960,118920.01
11,14,2204,6451,110257.41
11,14,2205,6288,108580.28
11,14,1502,5608,99237.66
11,14,1503,5617,98635.05
11,14,1500,5575,98289.15
11,14,2,3636,62549.85
11,14,1504,5279,90532.62
11,14,1505,5014,85655.79
11,14,504,1410,22821.9
11,14,505,1564,24910.19
11,14,502,865,13972.45
11,14,503,1216,20133.84
11,14,500,896,16057.73
11,14,501,754,12978.61
11,14,402,1008,15985.97
11,14,1104,5451,94285.09
11,14,1105,5334,92971.88
11,14,1102,5232,92199.99
11,14,1103,5459,96878.56
11,14,1100,5058,89477.72
11,14,1101,5186,92001.66
11,14,2103,7883,130412.13
11,14,2102,7949,131091.19
11,14,2101,8338,137672.72
11,14,2100,8278,137040.27
11,14,2105,7765,129727.26
11,14,2104,7986,132687.13
11,14,605,4867,76522.66
11,14,604,5245,84574.62
11,14,601,2296,36264.3
11,14,600,1800,28396.99
11,14,603,4369,72776.96
11,14,602,2685,43591.21
11,14,1205,5251,91503.65
11,14,1204,5522,95566.24
11,14,1201,5557,97874.89
11,14,1200,5484,97551.22
11,14,1203,5663,100217.27
11,14,1202,5570,98299.76
11,14,1,3834,66583.16
11,14,5,2742,46170.84
11,14,201,1791,30104.83
11,14,200,1826,30576.93
11,14,203,1460,24157.99
11,14,202,1567,25350.89
11,14,205,1317,21313.41
11,14,204,1472,24296.58
11,14,1501,5362,95739.58
11,14,1805,7371,127023.63
11,14,1804,7822,135766.41
11,14,1803,7713,134768.91
11,14,1802,7568,134057.35
11,14,1801,7708,136699.98
11,14,1800,7195,128200.56
11,14,1601,4890,87579.77
11,14,1600,5114,91190.27
11,14,1603,4846,85453.99
11,14,1602,4672,83284.16
11,14,1605,4975,87780.93
11,14,1604,4764,83970.76
11,14,2002,8361,138881.62
11,14,2003,8086,133983.89
11,14,2000,8528,144173.93
11,14,2001,8142,136582.19
11,14,2004,8132,134240.48
11,14,2005,8122,134317.5
11,14,803,6731,134474.37
11,14,802,6875,138621.56
11,14,801,6825,135418.18
11,14,800,6539,126597.05
11,14,805,5859,116014.87
11,14,804,6367,125766.7
11,1,1304,1059,24564.65
11,1,1305,1098,25723.58
11,1,1300,1041,24470.52
11,1,1301,1116,26011.36
11,1,1302,1084,25424.27
11,1,1303,1101,26086.82
11,1,0,337,7146.47
11,1,405,30,589.4
11,1,404,47,945.13
11,1,403,54,1028.04
11,1,4,214,4385.24
11,1,401,64,1222.67
11,1,400,63,1239.25
11,1,1700,816,19720.29
11,1,1701,872,21617.94
11,1,1702,965,24088.05
11,1,1703,936,23242.58
11,1,1704,892,22333.39
11,1,1705,933,23153.86
11,1,704,534,12332.18
11,1,705,572,13789.24
11,1,700,279,6330.64
11,1,701,421,9618.57
11,1,702,428,9932.92
11,1,703,465,10947.42
11,1,2301,502,11104.87
11,1,2300,536,11761.98
11,1,2303,406,8706.69
11,1,2302,447,9996.94
11,1,2305,331,7299.73
11,1,2304,377,8194.02
11,1,3,249,5154.39
11,1,1403,1027,24245.73
11,1,1402,1076,25351.18
11,1,1401,1038,24517.9
11,1,1400,1041,24752.46
11,1,1405,1003,23552.36
11,1,1404,1015,24174.41
11,1,300,73,1389.11
11,1,301,65,1317.22
11,1,302,62,1190.48
11,1,303,50,960.42
11,1,304,47,917.94
11,1,305,66,1262.83
11,1,501,33,682.66
11,1,102,138,2656.61
11,1,103,141,2774.35
11,1,100,183,3691.84
11,1,101,151,2962.95
11,1,104,114,2280.26
11,1,105,111,2204.62
11,1,902,946,24694.88
11,1,903,955,24261.58
11,1,900,849,22358.62
11,1,901,877,22997.16
11,1,904,907,22572.05
11,1,905,820,20331.86
11,1,1005,898,21342.43
11,1,1004,933,22113.29
11,1,1003,1031,24436.07
11,1,1002,983,23704.66
11,1,1001,945,22226.11
11,1,1000,823,20262.13
11,1,1904,1032,25056.23
11,1,1905,880,20924.24
11,1,1902,936,23303.4
11,1,1903,1068,26389.54
11,1,1900,1040,25870.43
11,1,1901,1016,25538.6
11,1,2200,645,14289.68
11,1,2201,646,14351.47
11,1,2202,631,14193.1
11,1,2203,593,13199.74
11,1,2204,573,12690.43
11,1,2205,524,11569.87
11,1,1502,988,23744.99
11,1,1503,951,22164.64
11,1,1500,997,23816.0
11,1,2,295,6181.84
11,1,1504,944,22299.64
11,1,1505,795,18880.91
11,1,504,148,2889.28
11,1,505,88,1782.48
11,1,502,76,1482.14
11,1,503,140,2710.74
11,1,500,43,845.37
11,1,402,55,1066.85
11,1,1104,1090,26198.3
11,1,1105,1002,23741.65
11,1,1102,1067,25509.78
11,1,1103,1129,27151.43
11,1,1100,984,23534.52
11,1,1101,997,23389.84
11,1,2103,691,15419.71
11,1,2102,726,16220.34
11,1,2101,733,16798.35
11,1,2100,748,17182.01
11,1,2105,612,13666.82
11,1,2104,626,14117.88
11,1,605,213,4481.82
11,1,604,244,6772.47
11,1,601,172,3508.14
11,1,600,87,1792.18
11,1,603,233,4711.11
11,1,602,152,3139.03
11,1,1205,1079,25505.43
11,1,1204,1165,27515.06
11,1,1201,1125,26416.79
11,1,1200,1132,26805.67
11,1,1203,1232,29418.02
11,1,1202,1168,27748.74
11,1,1,289,6393.7
11,1,5,197,4055.48
11,1,201,79,1563.86
11,1,200,96,1884.96
11,1,203,65,1281.83
11,1,202,79,1576.06
11,1,205,57,1100.37
11,1,204,89,1727.1
11,1,1501,1050,24997.11
11,1,1805,968,24431.1
11,1,1804,964,24505.05
11,1,1803,1017,25874.14
11,1,1802,957,24373.45
11,1,1801,940,23744.05
11,1,1800,982,24669.21
11,1,1601,796,18992.78
11,1,1600,801,19046.88
11,1,1603,766,18414.35
11,1,1602,788,18858.69
11,1,1605,793,18966.0
11,1,1604,782,18702.21
11,1,2002,840,19485.83
11,1,2003,851,19402.57
11,1,2000,950,22905.26
11,1,2001,931,22339.58
11,1,2004,800,18537.35
11,1,2005,782,17786.09
11,1,803,1027,26770.22
11,1,802,913,24293.91
11,1,801,843,21668.73
11,1,800,712,17817.72
11,1,805,820,21431.28
11,1,804,949,25038.54
11,0,1304,3097,86661.54
11,0,1305,3093,86959.4
11,0,1300,3178,89855.14
11,0,1301,3299,92925.37
11,0,1302,3246,91322.16
11,0,1303,3197,89975.35
11,0,0,1446,36938.58
11,0,405,318,7949.9
11,0,404,393,9558.96
11,0,403,432,9137.25
11,0,4,1072,27322.24
11,0,401,405,9507.98
11,0,400,471,11082.23
11,0,1700,2526,74481.48
11,0,1701,2608,77305.88
11,0,1702,2702,79455.47
11,0,1703,2796,82472.69
11,0,1704,2758,80638.79
11,0,1705,2901,84679.6
11,0,704,7083,194071.16
11,0,705,7522,210789.63
11,0,700,5714,148261.31
11,0,701,6724,175736.22
11,0,702,7138,190197.73
11,0,703,7503,203455.61
11,0,2301,1846,49205.94
11,0,2300,2097,55690.46
11,0,2303,1721,45037.45
11,0,2302,1855,49013.81
11,0,2305,1512,39696.2
11,0,2304,1617,42256.92
11,0,3,1162,29755.83
11,0,1403,3144,89107.06
11,0,1402,3113,111436.53
11,0,1401,3251,92357.84
11,0,1400,3282,93060.99
11,0,1405,2892,81868.74
11,0,1404,2901,82040.2
11,0,300,478,11407.43
11,0,301,499,11703.34
11,0,302,425,10356.13
11,0,303,420,9740.63
11,0,304,456,10776.63
11,0,305,388,9286.49
11,0,102,739,18479.52
11,0,103,729,18125.74
11,0,100,920,22793.4
11,0,101,860,21503.98
11,0,104,684,17037.23
11,0,105,632,15689.41
11,0,902,6811,192558.2
11,0,903,6433,181167.93
11,0,900,7569,216836.64
11,0,901,7368,210268.16
11,0,904,5810,162048.21
11,0,905,5125,142471.62
11,0,1005,3797,105055.1
11,0,1004,4013,111328.85
11,0,1003,4474,122844.23
11,0,1002,4837,133050.37
11,0,1001,4860,133504.08
11,0,1000,5035,138603.2
11,0,1904,2953,81580.41
11,0,1905,2893,79970.67
11,0,1902,2823,79097.89
11,0,1903,2985,82760.5
11,0,1900,2944,83600.44
11,0,1901,2891,81312.81
11,0,2200,2709,71948.1
11,0,2201,2634,70438.4
11,0,2202,2805,74846.8
11,0,2203,2629,69764.24
11,0,2204,2318,61486.75
11,0,2205,2208,59126.78
11,0,1502,2820,81644.85
11,0,1503,2693,77722.61
11,0,1500,2913,84003.58
11,0,2,1277,33187.6
11,0,1504,2459,70842.64
11,0,1505,2337,67175.82
11,0,504,1104,26663.76
11,0,505,1075,26449.58
11,0,502,709,16548.7
11,0,503,654,16102.39
11,0,500,288,6883.68
11,0,501,463,11317.89
11,0,402,380,9035.05
11,0,1104,3745,105185.3
11,0,1105,3587,100945.59
11,0,1102,3856,108099.45
11,0,1103,3855,108232.6
11,0,1100,3711,103588.22
11,0,1101,3861,107882.92
11,0,2103,2636,69843.93
11,0,2102,2766,73338.85
11,0,2101,2733,72837.14
11,0,2100,2930,77687.67
11,0,2105,2533,67184.19
11,0,2104,2667,70320.34
11,0,605,5002,129449.92
11,0,604,4678,118368.7
11,0,601,1803,44806.29
11,0,600,1285,31533.83
11,0,603,3797,95113.66
11,0,602,2479,61661.9
11,0,1205,3077,85897.59
11,0,1204,3190,89797.34
